2.60000000,10,10,0.00009227
3.05600000,100,10,0.00708907
3.11760000,1000,10,0.00056708
3.14344000,10000,10,0.01180697
2.77600000,10,100,0.00047237
3.09120000,100,100,0.00064353
3.14064000,1000,100,0.01772396
3.14253600,10000,100,0.09836438
2.81920000,10,1000,0.00192389
3.11264000,100,1000,0.05063437
3.13974000,1000,1000,0.11380310
3.14194160,10000,1000,0.96876281
2.83044000,10,10000,0.05747801
3.11161600,100,10000,0.15748441
3.13910960,1000,10000,0.94918272
3.14143352,10000,10000,8.18640108
